;Ticker;Datetime;Dividends;Close;DividendYield;DividendsChange;CloseChange;DividendYieldChange;DividendsChange6M;CloseChange6M;DividendYieldChange6M;Selic;IPCA;IGPM;IFIX;SectorDividendsChangeMean;SectorCloseChangeMean;SectorDividendYieldChangeMean
42;AIEC11;2022-12;1.32;69.45;1.900648;0.76;-0.01906779661016944;0.7942117694147763;0.6499999999999999;-0.09203817492482669;0.8172576795985804;13.649999618530273;0.6200000047683716;0.44999998807907104;2.878;0.434819810744291;-0.016738547500243162;0.4834096221825534
43;ALZR11;2021-02;0.59;126.11;0.467846;0.20408163265306123;-0.00606872635561162;0.21143369101379617;;;;1.899999976158142;0.8600000143051147;2.5299999713897705;2.89;-0.00504340159442742;-0.0020686253013865244;-0.0024607582340976583
44;ALZR11;2021-03;0.61;128.59;0.474376;0.033898305084745894;0.019665371501070616;0.013957584333306405;;;;1.899999976158142;0.9300000071525574;2.940000057220459;2.877;0.011159864484999544;-0.0279118135644351;0.04158871132520068
45;ALZR11;2021-04;0.68;128.59;0.528813;0.11475409836065587;0.0;0.11475496230837967;;;;2.6500000953674316;0.3100000023841858;1.5099999904632568;2.85;0.8886542275527854;0.0011819673480648668;0.8256786635157584
46;ALZR11;2021-05;0.67;127.1;0.527144;-0.014705882352941235;-0.011587215180029586;-0.003156125133081167;;;;2.6500000953674316;0.8299999833106995;4.099999904632568;2.862;0.05974981565600035;-0.02127838154342696;0.08330916376436105
47;ALZR11;2021-06;0.62;117.2;0.52901;-0.0746268656716419;-0.07789142407553107;0.003539829723946397;;;;3.4000000953674316;0.5299999713897705;0.6000000238418579;2.812;0.0803069530997872;-0.04519668262214499;0.12918767064125822
48;ALZR11;2021-07;0.72;121.4;0.593081;0.16129032258064502;0.03583617747440271;0.12111491276157338;0.4693877551020409;-0.043190416141235755;0.5357153954509675;4.150000095367432;0.9599999785423279;0.7799999713897705;2.754;-0.013043016453937474;0.02933244400224468;-0.04110928561101067
49;ALZR11;2021-08;0.67;116.57;0.574762;-0.06944444444444431;-0.03978583196046137;-0.030887855115911633;0.13559322033898313;-0.07564824359685995;0.22852819090042442;4.150000095367432;0.8700000047683716;0.6600000262260437;2.813;0.009036902160447354;-0.041045685514938715;0.05367176804620895
50;ALZR11;2021-09;0.62;115.12;0.538568;-0.0746268656716419;-0.012438877927425485;-0.06297215195159034;0.016393442622950838;-0.10475153588926045;0.13531881882725938;5.150000095367432;1.159999966621399;-0.6399999856948853;2.751;0.011424189242708752;-0.021980588915683337;0.03447090470164929
51;ALZR11;2021-10;0.64;110.8;0.577617;0.032258064516129004;-0.03752605976372492;0.07250523610760395;-0.05882352941176472;-0.13834668325686295;0.09228971299873501;6.150000095367432;1.25;0.6399999856948853;2.715;0.003561662020443378;-0.019955245907352606;0.025383607414146993
52;ALZR11;2021-11;0.65;104.6;0.621415;0.015625;-0.05595667870036103;0.07582533062565688;-0.02985074626865669;-0.17702596380802516;0.1788334876238753;7.650000095367432;0.949999988079071;0.019999999552965164;2.673;0.014951517007438044;-0.06254834760291066;0.08413096894176264
53;ALZR11;2021-12;0.75;113.83;0.658877;0.15384615384615374;0.08824091778202692;0.06028499472976989;0.20967741935483875;-0.02875426621160415;0.24549063344738298;7.650000095367432;0.7300000190734863;0.8700000047683716;2.581;0.06389544272749051;0.08832724631917226;-0.01857931992804407
54;ALZR11;2022-01;0.73;115.17;0.633846;-0.026666666666666727;0.011771940613195087;-0.03799039881495336;0.01388888888888884;-0.05131795716639209;0.06873428755937216;9.149999618530273;0.5400000214576721;1.8200000524520874;2.789;-0.027300722337276;-0.03094052826883526;0.005247094529613496
55;ALZR11;2022-02;0.76;111.7;0.680394;0.041095890410958846;-0.030129373968915463;0.0734373964653876;0.13432835820895517;-0.04177747276314647;0.18378389663895667;9.149999618530273;1.0099999904632568;1.8300000429153442;2.777;0.006191481577380457;-0.019878265601483036;0.028030935184064274
56;ALZR11;2022-03;0.77;113.36;0.679252;0.013157894736842035;0.014861235452103827;-0.001678439257253972;0.24193548387096775;-0.015288394718554588;0.26121863905764897;10.649999618530273;1.6200000047683716;1.7400000095367432;2.737;0.004543630317624133;0.0022829463176806306;0.0035438467610737273
57;ALZR11;2022-04;0.78;116.04;0.672182;0.012987012987013102;0.02364149611856048;-0.010408508182530252;0.21875;0.04729241877256318;0.16371574936333233;11.649999618530273;1.059999942779541;1.409999966621399;2.799;0.004096096203743898;0.014329648815840467;-0.009555958160228164
58;ALZR11;2022-05;0.78;115.2;0.677083;0.0;-0.007238883143743546;0.007291180067303227;0.19999999999999996;0.10133843212237093;0.08958264605778732;11.649999618530273;0.4699999988079071;0.5199999809265137;2.798;0.0045050097645726135;-0.018166595889043274;0.023586389649722015
59;ALZR11;2022-06;0.78;116.5;0.669528;0.0;0.011284722222222099;-0.011158159339401452;0.040000000000000036;0.023456030923306725;0.016165384434424057;12.649999618530273;0.6700000166893005;0.5899999737739563;2.823;0.14030195086834474;-0.016428889193951364;0.15838724728492753
60;ALZR11;2022-07;0.78;113.5;0.687225;0.0;-0.025751072961373356;0.02643205362583778;0.06849315068493156;-0.014500303898584699;0.08421446218797612;13.149999618530273;-0.6800000071525574;0.20999999344348907;2.792;-0.05093861660838494;-0.007856086282537787;-0.04143674468807174
61;ALZR11;2022-08;5.65;117.48;4.809329;6.243589743589744;0.03506607929515426;5.998186911128088;6.43421052631579;0.05174574753804828;6.06844710564761;13.149999618530273;-0.36000001430511475;-0.699999988079071;2.803;0.3545405739318188;0.10227896284109678;0.2515126943389516
62;ALZR11;2022-09;0.8;117.23;0.682419;-0.8584070796460177;-0.0021280217909431798;-0.858105153546368;0.038961038961039085;0.03413902611150332;0.004662481671014573;13.649999618530273;-0.28999999165534973;-0.949999988079071;2.969;-0.035740529483399536;-0.005222589728711609;-0.029786965425080063
63;ALZR11;2022-10;0.78;118.17;0.660066;-0.025000000000000022;0.008018425317751321;-0.03275553582183377;0.0;0.01835573940020674;-0.018024880166383372;13.649999618530273;0.5899999737739563;-0.9700000286102295;2.983;0.0070642701525054545;-0.003711377767438104;0.01108185677177034
64;ALZR11;2022-11;0.73;115.49;0.632089;-0.06410256410256421;-0.02267919099602278;-0.04238515542385157;-0.06410256410256421;0.002517361111111116;-0.066452709638257;13.649999618530273;0.4099999964237213;-0.5600000023841858;2.989;-0.0018057282358313177;-0.049153054673736075;0.051370028950264726
65;ALZR11;2022-12;0.78;111.01;0.702639;0.06849315068493156;-0.038791237336565865;0.1116140290370502;0.0;-0.04712446351931321;0.04945424239165508;13.649999618530273;0.6200000047683716;0.44999998807907104;2.878;0.05321950095360315;-0.009730916597101187;0.06361423287450209
66;ARCT11;2021-02;5.37;140.0;3.835714;4.37;0.06060606060606055;4.063140859794925;;;;1.899999976158142;0.8600000143051147;2.5299999713897705;2.89;0.14690454067734574;-0.016871703173230317;0.1526634747534784
67;ARCT11;2021-02;0.98;140.0;0.7;-0.8175046554934823;0.0;-0.8175046418997871;;;;1.899999976158142;0.8600000143051147;2.5299999713897705;2.89;0.14690454067734574;-0.016871703173230317;0.1526634747534784
68;ARCT11;2021-03;2.31;109.8;2.103825;1.3571428571428572;-0.21571428571428575;2.005464285714286;;;;1.899999976158142;0.9300000071525574;2.940000057220459;2.877;0.034194959685641416;-0.034711851956475234;0.0859377027629942
69;ARCT11;2021-04;1.0;115.99;0.862143;-0.5670995670995671;0.05637522768670311;-0.5902021318313073;;;;2.6500000953674316;0.3100000023841858;1.5099999904632568;2.85;-0.023003445039106833;0.007427452991953502;-0.034079751547801906
70;ARCT11;2021-05;0.5;108.99;0.458758;-0.5;-0.06035003017501506;-0.46788641791442953;;;;2.6500000953674316;0.8299999833106995;4.099999904632568;2.862;0.10863268717662326;-0.02423586959444955;0.14766962324568403
71;ARCT11;2021-06;0.9;99.73;0.902437;0.8;-0.08496192311221207;0.9671308184271448;-0.09999999999999998;-0.2444696969696969;0.19121645881073324;3.4000000953674316;0.5299999713897705;0.6000000238418579;2.812;26.919176909645763;-0.026239514281094615;28.87797310595734
72;ARCT11;2021-07;0.82;103.6;0.791506;-0.08888888888888902;0.03880477288679418;-0.12292381628856086;-0.8472998137802608;-0.26;-0.7936483272736183;4.150000095367432;0.9599999785423279;0.7799999713897705;2.754;-0.058122180094514544;-0.0018896133760981093;-0.051400559869262154
73;ARCT11;2021-08;0.93;101.1;0.919881;0.13414634146341475;-0.02413127413127414;0.16219081093510335;-0.05102040816326525;-0.2778571428571429;0.3141157142857143;4.150000095367432;0.8700000047683716;0.6600000262260437;2.813;28.966851742101774;-0.03648058790662858;30.446258359367324
74;ARCT11;2021-09;1.12;99.0;1.131313;0.20430107526881724;-0.020771513353115667;0.2298471215298501;-0.5151515151515151;-0.09836065573770492;-0.46225898066616755;5.150000095367432;1.159999966621399;-0.6399999856948853;2.751;0.02878671932793354;-0.02271048357045566;0.05538869933569458
75;ARCT11;2021-10;1.44;100.99;1.425884;0.2857142857142856;0.020101010101009953;0.26037975343693565;0.43999999999999995;-0.12932149323217523;0.653883404493222;6.150000095367432;1.25;0.6399999856948853;2.715;0.026074446251803846;-0.01653824041216518;0.04596477440650417
76;ARCT11;2021-11;1.74;100.55;1.730482;0.20833333333333348;-0.004356867016536259;0.21362046281464697;2.48;-0.07743829709147632;2.7721020668849374;7.650000095367432;0.949999988079071;0.019999999552965164;2.673;0.023136642325655963;-0.052845360493182114;0.08428946336829034
77;ARCT11;2021-12;1.7;104.96;1.619665;-0.02298850574712641;0.043858776727996096;-0.06403822749962162;0.8888888888888888;0.05244159229920786;0.7947679450199845;7.650000095367432;0.7300000190734863;0.8700000047683716;2.581;0.3411128291425231;0.06560175261200785;0.2699304054037331
78;ARCT11;2022-01;1.5;107.38;1.396908;-0.11764705882352944;0.023056402439024515;-0.13753276140436443;0.8292682926829269;0.03648648648648645;0.7648735448625783;9.149999618530273;0.5400000214576721;1.8200000524520874;2.789;-0.06948583713382314;-0.004680269782764146;-0.06339368691024891
79;ARCT11;2022-02;1.65;107.98;1.528061;0.09999999999999987;0.005587632706276935;0.0938880728007856;0.7741935483870965;0.06805143422354121;0.6611507358016961;9.149999618530273;1.0099999904632568;1.8300000429153442;2.777;28.931081254019976;-0.009683686827464014;28.902615183151926
80;ARCT11;2022-03;1.64;106.49;1.540051;-0.0060606060606061;-0.013798851639192478;0.007846545393148663;0.46428571428571397;0.07565656565656553;0.36129523836462596;10.649999618530273;1.6200000047683716;1.7400000095367432;2.737;-0.025180053651026546;-0.009371190332704804;-0.017868815815306072
81;ARCT11;2022-04;2.02;105.06;1.922711;0.23170731707317072;-0.013428490938116155;0.2484722908527055;0.4027777777777779;0.040301019902960755;0.3484343747457719;11.649999618530273;1.059999942779541;1.409999966621399;2.799;0.0380885489075939;0.0073011960640039465;0.03243224489001271
82;ARCT11;2022-05;1.86;104.8;1.774809;-0.07920792079207917;-0.0024747763182944027;-0.07692367703726666;0.06896551724137945;0.042267528592739856;0.025615406574584387;11.649999618530273;0.4699999988079071;0.5199999809265137;2.798;-0.034792932575067395;-0.011357703279387723;-0.01962022746010598
83;ARCT11;2022-06;1.17;106.99;1.09356;-0.370967741935484;0.020896946564885388;-0.38384355725038577;-0.31176470588235294;0.019340701219512146;-0.32482334309872707;12.649999618530273;0.6700000166893005;0.5899999737739563;2.823;0.1496629053604222;-0.026054916741466698;0.18365267459188056
84;ARCT11;2022-07;1.02;103.09;0.989427;-0.12820512820512808;-0.03645200486026723;-0.09522385602984762;-0.31999999999999995;-0.03995157384987891;-0.2917021020711458;13.149999618530273;-0.6800000071525574;0.20999999344348907;2.792;18.951362608895423;-0.0005337760561704397;18.955213679639016
85;ARCT11;2022-08;0.9;100.22;0.898024;-0.11764705882352944;-0.02783975167329522;-0.09237973089475005;-0.4545454545454545;-0.07186516021485467;-0.4123114195048495;13.149999618530273;-0.36000001430511475;-0.699999988079071;2.803;0.20172384395244292;0.05927594173258583;0.1359941047337917
86;ARCT11;2022-09;0.78;100.18;0.778599;-0.1333333333333333;-0.00039912193175006827;-0.1329864235254291;-0.524390243902439;-0.0592543900835758;-0.4944329765702564;13.649999618530273;-0.28999999165534973;-0.949999988079071;2.969;0.16797741540548855;-0.0011596317733105438;0.1699570795917559
87;ARCT11;2022-10;0.77;99.19;0.776288;-0.012820512820512886;-0.009882212018367031;-0.0029681517700382853;-0.6188118811881188;-0.05587283457072156;-0.5962534150998252;13.649999618530273;0.5899999737739563;-0.9700000286102295;2.983;-0.015565498555571456;-0.008550747312827942;-0.006943618442745691
88;ARCT11;2022-11;0.76;89.93;0.845102;-0.012987012987012991;-0.09335618509930432;0.08864493590007827;-0.5913978494623656;-0.14188931297709917;-0.5238349591420823;13.649999618530273;0.4099999964237213;-0.5600000023841858;2.989;0.026017991128412576;-0.037704968692770714;0.07267131699550106
89;ARCT11;2022-12;0.39;88.19;0.442227;-0.48684210526315785;-0.019348382074947268;-0.47671760331888935;-0.6666666666666666;-0.17571735676231426;-0.5956079227477231;13.649999618530273;0.6200000047683716;0.44999998807907104;2.878;0.18808557110799876;-0.019019919901210908;0.21779941769223277
90;ARRI11;2021-02;1.1;10.1;10.891089;-0.07563025210084018;0.06315789473684208;-0.1305433297387676;;;;1.899999976158142;0.8600000143051147;2.5299999713897705;2.89;0.9365251101339082;-0.0038664557420675072;0.9840238606063504
91;ARRI11;2021-03;1.15;9.98;11.523046;0.04545454545454519;-0.01188118811881178;0.058025143307524285;;;;1.899999976158142;0.9300000071525574;2.940000057220459;2.877;0.030788189124881366;-0.006950457941334059;0.0393772094794665
92;ARRI11;2021-04;1.05;11.32;9.275618;-0.08695652173913038;0.13426853707414832;-0.19503766625595353;;;;2.6500000953674316;0.3100000023841858;1.5099999904632568;2.85;1.8180567864516042;-0.003374293505559831;1.7993764106664323
93;ARRI11;2021-05;1.12;10.07;11.122145;0.06666666666666665;-0.11042402826855124;0.19907320461019418;;;;2.6500000953674316;0.8299999833106995;4.099999904632568;2.862;0.009468363853539805;-0.01733210805401695;0.028735082905879825
94;ARRI11;2021-06;1.77;10.25;17.268293;0.5803571428571428;0.01787487586891756;0.552604556045619;;;;3.4000000953674316;0.5299999713897705;0.6000000238418579;2.812;0.13911600327639206;-0.03296165549741668;0.18085940804408793
95;ARRI11;2021-07;0.87;11.38;7.644991;-0.5084745762711864;0.11024390243902449;-0.5572816027617784;-0.26890756302521;0.19789473684210535;-0.3896856026943596;4.150000095367432;0.9599999785423279;0.7799999713897705;2.754;-0.041433681799880245;0.0159075002304965;-0.05383766887299943
96;ARRI11;2021-08;0.91;10.19;8.930324;0.04597701149425282;-0.10456942003514946;0.16812747065366085;-0.17272727272727273;0.008910891089108919;-0.1800338790730659;4.150000095367432;0.8700000047683716;0.6600000262260437;2.813;0.03404119045584962;-0.03532103962978643;0.07251994256713923
97;ARRI11;2021-09;1.11;9.75;11.384615;0.2197802197802199;-0.04317958783120701;0.2748266468271474;-0.03478260869565197;-0.023046092184368816;-0.012013403400455092;5.150000095367432;1.159999966621399;-0.6399999856948853;2.751;0.08289439297785443;-0.01922839257807704;0.1041315288048913
98;ARRI11;2021-10;1.41;9.64;14.626556;0.2702702702702702;-0.011282051282051175;0.28476509745828027;0.34285714285714275;-0.1484098939929328;0.5768821010093346;6.150000095367432;1.25;0.6399999856948853;2.715;0.05516582983167298;-0.011668779536431906;0.06926882478040025
99;ARRI11;2021-11;1.47;9.42;15.605096;0.042553191489361764;-0.022821576763485507;0.06690160007591661;0.3124999999999998;-0.06454816285998022;0.40306532597803746;7.650000095367432;0.949999988079071;0.019999999552965164;2.673;0.06700966196479446;-0.03786929908166869;0.10947040904198505
100;ARRI11;2021-12;1.75;9.8;17.857143;0.19047619047619047;0.04033970276008492;0.14431484433033925;-0.011299435028248594;-0.04390243902439017;0.03410006999533777;7.650000095367432;0.7300000190734863;0.8700000047683716;2.581;0.0733837210224457;0.04837466003891515;0.025294659255763446
101;ARRI11;2022-01;1.31;10.19;12.855741;-0.25142857142857145;0.03979591836734686;-0.280078509759372;0.5057471264367817;-0.10456942003514946;0.6815900764304366;9.149999618530273;0.5400000214576721;1.8200000524520874;2.789;0.01446724475265015;-0.008071555761668655;0.024044725154779654
102;ARRI11;2022-02;1.3;10.05;12.935323;-0.007633587786259555;-0.013738959764474812;0.006190386069538922;0.4285714285714286;-0.013738959764474812;0.4484718583558669;9.149999618530273;1.0099999904632568;1.8300000429153442;2.777;0.027386997772584798;-0.012431946774262;0.041359341399630045
